1,2,3,4,t,6,g,8,col_value
markov,N:,3,t:,0.235,g:,0.03,pingjunzhi:,1.06560E-04
markov,N:,3,t:,0.235,g:,0.035,pingjunzhi:,1.21746E-04
markov,N:,3,t:,0.235,g:,0.04,pingjunzhi:,1.15403E-04
markov,N:,3,t:,0.235,g:,0.045,pingjunzhi:,9.79940E-05
markov,N:,3,t:,0.235,g:,0.05,pingjunzhi:,1.06828E-04
markov,N:,3,t:,0.235,g:,0.055,pingjunzhi:,1.22349E-04
markov,N:,3,t:,0.235,g:,0.06,pingjunzhi:,1.10900E-04
markov,N:,3,t:,0.235,g:,0.065,pingjunzhi:,1.09320E-04
markov,N:,3,t:,0.235,g:,0.07,pingjunzhi:,1.08807E-04
markov,N:,3,t:,0.235,g:,0.075,pingjunzhi:,1.17107E-04
markov,N:,3,t:,0.235,g:,0.08,pingjunzhi:,1.14314E-04
markov,N:,3,t:,0.235,g:,0.085,pingjunzhi:,1.11579E-04
markov,N:,3,t:,0.235,g:,0.09,pingjunzhi:,1.02372E-04
markov,N:,3,t:,0.235,g:,0.095,pingjunzhi:,1.13243E-04
markov,N:,3,t:,0.235,g:,0.1,pingjunzhi:,1.12033E-04
markov,N:,3,t:,0.235,g:,0.105,pingjunzhi:,9.74043E-05
markov,N:,3,t:,0.235,g:,0.11,pingjunzhi:,1.11876E-04
markov,N:,3,t:,0.235,g:,0.115,pingjunzhi:,1.13652E-04
markov,N:,3,t:,0.235,g:,0.12,pingjunzhi:,1.08240E-04
markov,N:,3,t:,0.235,g:,0.125,pingjunzhi:,1.12899E-04
markov,N:,3,t:,0.235,g:,0.13,pingjunzhi:,1.19638E-04
markov,N:,3,t:,0.235,g:,0.135,pingjunzhi:,9.81146E-05
markov,N:,3,t:,0.235,g:,0.14,pingjunzhi:,1.22881E-04
markov,N:,3,t:,0.235,g:,0.145,pingjunzhi:,1.24246E-04
markov,N:,3,t:,0.235,g:,0.15,pingjunzhi:,1.14584E-04
markov,N:,3,t:,0.235,g:,0.155,pingjunzhi:,1.16605E-04
markov,N:,3,t:,0.235,g:,0.16,pingjunzhi:,1.14233E-04
markov,N:,3,t:,0.235,g:,0.165,pingjunzhi:,1.26622E-04
markov,N:,3,t:,0.235,g:,0.17,pingjunzhi:,1.19860E-04
markov,N:,3,t:,0.235,g:,0.175,pingjunzhi:,1.35195E-04
markov,N:,3,t:,0.235,g:,0.18,pingjunzhi:,1.31827E-04
markov,N:,3,t:,0.235,g:,0.185,pingjunzhi:,1.24452E-04
markov,N:,3,t:,0.235,g:,0.19,pingjunzhi:,1.40845E-04
markov,N:,3,t:,0.235,g:,0.195,pingjunzhi:,1.49461E-04
markov,N:,3,t:,0.235,g:,0.2,pingjunzhi:,1.26039E-04
markov,N:,3,t:,0.235,g:,0.205,pingjunzhi:,1.16625E-04
markov,N:,3,t:,0.235,g:,0.21,pingjunzhi:,1.43109E-04
markov,N:,3,t:,0.235,g:,0.215,pingjunzhi:,1.37293E-04
markov,N:,3,t:,0.235,g:,0.22,pingjunzhi:,1.32110E-04
markov,N:,3,t:,0.235,g:,0.225,pingjunzhi:,1.39521E-04
markov,N:,3,t:,0.235,g:,0.23,pingjunzhi:,1.41834E-04
markov,N:,3,t:,0.235,g:,0.235,pingjunzhi:,1.42556E-04
markov,N:,3,t:,0.235,g:,0.24,pingjunzhi:,1.44504E-04
markov,N:,3,t:,0.235,g:,0.245,pingjunzhi:,1.52542E-04
markov,N:,3,t:,0.235,g:,0.25,pingjunzhi:,1.52010E-04
markov,N:,3,t:,0.235,g:,0.255,pingjunzhi:,1.60019E-04
markov,N:,3,t:,0.235,g:,0.26,pingjunzhi:,1.45453E-04
markov,N:,3,t:,0.235,g:,0.265,pingjunzhi:,1.54082E-04
markov,N:,3,t:,0.235,g:,0.27,pingjunzhi:,1.58582E-04
markov,N:,3,t:,0.235,g:,0.275,pingjunzhi:,1.58556E-04
markov,N:,3,t:,0.235,g:,0.28,pingjunzhi:,1.61521E-04
markov,N:,3,t:,0.235,g:,0.285,pingjunzhi:,1.55932E-04
markov,N:,3,t:,0.235,g:,0.29,pingjunzhi:,1.34941E-04
markov,N:,3,t:,0.235,g:,0.295,pingjunzhi:,1.81564E-04
markov,N:,3,t:,0.235,g:,0.3,pingjunzhi:,1.57403E-04
markov,N:,3,t:,0.235,g:,0.305,pingjunzhi:,1.53219E-04
markov,N:,3,t:,0.235,g:,0.31,pingjunzhi:,1.70542E-04
markov,N:,3,t:,0.235,g:,0.315,pingjunzhi:,1.91541E-04
markov,N:,3,t:,0.235,g:,0.32,pingjunzhi:,1.77009E-04
markov,N:,3,t:,0.235,g:,0.325,pingjunzhi:,1.69084E-04
markov,N:,3,t:,0.235,g:,0.33,pingjunzhi:,1.85123E-04
markov,N:,3,t:,0.235,g:,0.335,pingjunzhi:,1.63210E-04
markov,N:,3,t:,0.235,g:,0.34,pingjunzhi:,1.92493E-04
markov,N:,3,t:,0.235,g:,0.345,pingjunzhi:,2.01381E-04
markov,N:,3,t:,0.235,g:,0.35,pingjunzhi:,1.73939E-04
markov,N:,3,t:,0.235,g:,0.355,pingjunzhi:,1.99110E-04
markov,N:,3,t:,0.235,g:,0.36,pingjunzhi:,1.83555E-04
markov,N:,3,t:,0.235,g:,0.365,pingjunzhi:,2.11732E-04
markov,N:,3,t:,0.235,g:,0.37,pingjunzhi:,2.09610E-04
markov,N:,3,t:,0.235,g:,0.375,pingjunzhi:,1.94932E-04
markov,N:,3,t:,0.235,g:,0.38,pingjunzhi:,1.85759E-04
markov,N:,3,t:,0.235,g:,0.385,pingjunzhi:,2.20469E-04
markov,N:,3,t:,0.235,g:,0.39,pingjunzhi:,1.99335E-04
markov,N:,3,t:,0.235,g:,0.395,pingjunzhi:,1.98046E-04
markov,N:,3,t:,0.235,g:,0.4,pingjunzhi:,1.93712E-04
markov,N:,3,t:,0.24,g:,0,pingjunzhi:,1.21365E-04
markov,N:,3,t:,0.24,g:,0.005,pingjunzhi:,1.10959E-04
markov,N:,3,t:,0.24,g:,0.01,pingjunzhi:,1.12937E-04
markov,N:,3,t:,0.24,g:,0.015,pingjunzhi:,1.17059E-04
markov,N:,3,t:,0.24,g:,0.02,pingjunzhi:,1.04681E-04
markov,N:,3,t:,0.24,g:,0.025,pingjunzhi:,1.19073E-04
markov,N:,3,t:,0.24,g:,0.03,pingjunzhi:,1.09277E-04
markov,N:,3,t:,0.24,g:,0.035,pingjunzhi:,9.07157E-05
markov,N:,3,t:,0.24,g:,0.04,pingjunzhi:,1.04202E-04
markov,N:,3,t:,0.24,g:,0.045,pingjunzhi:,1.11863E-04
markov,N:,3,t:,0.24,g:,0.05,pingjunzhi:,1.13967E-04
markov,N:,3,t:,0.24,g:,0.055,pingjunzhi:,1.15693E-04
markov,N:,3,t:,0.24,g:,0.06,pingjunzhi:,1.01405E-04
markov,N:,3,t:,0.24,g:,0.065,pingjunzhi:,1.04304E-04
markov,N:,3,t:,0.24,g:,0.07,pingjunzhi:,1.12109E-04
markov,N:,3,t:,0.24,g:,0.075,pingjunzhi:,1.17128E-04
markov,N:,3,t:,0.24,g:,0.08,pingjunzhi:,9.67597E-05
markov,N:,3,t:,0.24,g:,0.085,pingjunzhi:,1.16689E-04
markov,N:,3,t:,0.24,g:,0.09,pingjunzhi:,9.92582E-05
markov,N:,3,t:,0.24,g:,0.095,pingjunzhi:,1.10283E-04
markov,N:,3,t:,0.24,g:,0.1,pingjunzhi:,9.50566E-05
markov,N:,3,t:,0.24,g:,0.105,pingjunzhi:,1.06894E-04
markov,N:,3,t:,0.24,g:,0.11,pingjunzhi:,1.09059E-04
markov,N:,3,t:,0.24,g:,0.115,pingjunzhi:,1.17385E-04
markov,N:,3,t:,0.24,g:,0.12,pingjunzhi:,1.18878E-04
markov,N:,3,t:,0.24,g:,0.125,pingjunzhi:,1.22779E-04
markov,N:,3,t:,0.24,g:,0.13,pingjunzhi:,1.17138E-04
markov,N:,3,t:,0.24,g:,0.135,pingjunzhi:,1.23591E-04
markov,N:,3,t:,0.24,g:,0.14,pingjunzhi:,1.11640E-04
markov,N:,3,t:,0.24,g:,0.145,pingjunzhi:,1.41697E-04
markov,N:,3,t:,0.24,g:,0.15,pingjunzhi:,1.22720E-04
markov,N:,3,t:,0.24,g:,0.155,pingjunzhi:,1.32507E-04
markov,N:,3,t:,0.24,g:,0.16,pingjunzhi:,1.35744E-04
markov,N:,3,t:,0.24,g:,0.165,pingjunzhi:,1.27565E-04
markov,N:,3,t:,0.24,g:,0.17,pingjunzhi:,1.51688E-04
markov,N:,3,t:,0.24,g:,0.175,pingjunzhi:,1.21803E-04
markov,N:,3,t:,0.24,g:,0.18,pingjunzhi:,1.40183E-04
markov,N:,3,t:,0.24,g:,0.185,pingjunzhi:,1.27469E-04
markov,N:,3,t:,0.24,g:,0.19,pingjunzhi:,1.36758E-04
markov,N:,3,t:,0.24,g:,0.195,pingjunzhi:,1.41764E-04
markov,N:,3,t:,0.24,g:,0.2,pingjunzhi:,1.40316E-04
markov,N:,3,t:,0.24,g:,0.205,pingjunzhi:,1.55677E-04
markov,N:,3,t:,0.24,g:,0.21,pingjunzhi:,1.27153E-04
markov,N:,3,t:,0.24,g:,0.215,pingjunzhi:,1.38687E-04
markov,N:,3,t:,0.24,g:,0.22,pingjunzhi:,1.69648E-04
markov,N:,3,t:,0.24,g:,0.225,pingjunzhi:,1.31357E-04
markov,N:,3,t:,0.24,g:,0.23,pingjunzhi:,1.47706E-04
markov,N:,3,t:,0.24,g:,0.235,pingjunzhi:,1.31926E-04
markov,N:,3,t:,0.24,g:,0.24,pingjunzhi:,1.44496E-04
markov,N:,3,t:,0.24,g:,0.245,pingjunzhi:,1.57095E-04
markov,N:,3,t:,0.24,g:,0.25,pingjunzhi:,1.38229E-04
markov,N:,3,t:,0.24,g:,0.255,pingjunzhi:,1.63820E-04
markov,N:,3,t:,0.24,g:,0.26,pingjunzhi:,1.50178E-04
markov,N:,3,t:,0.24,g:,0.265,pingjunzhi:,1.60158E-04
markov,N:,3,t:,0.24,g:,0.27,pingjunzhi:,1.59840E-04
markov,N:,3,t:,0.24,g:,0.275,pingjunzhi:,1.65127E-04
markov,N:,3,t:,0.24,g:,0.28,pingjunzhi:,1.69223E-04
markov,N:,3,t:,0.24,g:,0.285,pingjunzhi:,1.86261E-04
markov,N:,3,t:,0.24,g:,0.29,pingjunzhi:,1.68719E-04
markov,N:,3,t:,0.24,g:,0.295,pingjunzhi:,1.44371E-04
markov,N:,3,t:,0.24,g:,0.3,pingjunzhi:,1.74128E-04
markov,N:,3,t:,0.24,g:,0.305,pingjunzhi:,1.41633E-04
markov,N:,3,t:,0.24,g:,0.31,pingjunzhi:,1.84443E-04
markov,N:,3,t:,0.24,g:,0.315,pingjunzhi:,1.84263E-04
markov,N:,3,t:,0.24,g:,0.32,pingjunzhi:,2.10159E-04
markov,N:,3,t:,0.24,g:,0.325,pingjunzhi:,1.84492E-04
markov,N:,3,t:,0.24,g:,0.33,pingjunzhi:,1.90469E-04
markov,N:,3,t:,0.24,g:,0.335,pingjunzhi:,1.86060E-04
markov,N:,3,t:,0.24,g:,0.34,pingjunzhi:,2.00346E-04
markov,N:,3,t:,0.24,g:,0.345,pingjunzhi:,1.94383E-04
markov,N:,3,t:,0.24,g:,0.35,pingjunzhi:,1.95184E-04
markov,N:,3,t:,0.24,g:,0.355,pingjunzhi:,1.83292E-04
markov,N:,3,t:,0.24,g:,0.36,pingjunzhi:,1.98691E-04
markov,N:,3,t:,0.24,g:,0.365,pingjunzhi:,1.95622E-04
markov,N:,3,t:,0.24,g:,0.37,pingjunzhi:,2.08160E-04
markov,N:,3,t:,0.24,g:,0.375,pingjunzhi:,2.30704E-04
markov,N:,3,t:,0.24,g:,0.38,pingjunzhi:,2.01328E-04
markov,N:,3,t:,0.24,g:,0.385,pingjunzhi:,2.08992E-04
markov,N:,3,t:,0.24,g:,0.39,pingjunzhi:,2.39857E-04
markov,N:,3,t:,0.24,g:,0.395,pingjunzhi:,2.14604E-04
markov,N:,3,t:,0.24,g:,0.4,pingjunzhi:,2.10676E-04
markov,N:,3,t:,0.245,g:,0,pingjunzhi:,1.16393E-04
markov,N:,3,t:,0.245,g:,0.005,pingjunzhi:,1.19781E-04
markov,N:,3,t:,0.245,g:,0.01,pingjunzhi:,9.85404E-05
markov,N:,3,t:,0.245,g:,0.015,pingjunzhi:,1.25499E-04
markov,N:,3,t:,0.245,g:,0.02,pingjunzhi:,1.15845E-04
markov,N:,3,t:,0.245,g:,0.025,pingjunzhi:,1.17797E-04
markov,N:,3,t:,0.245,g:,0.03,pingjunzhi:,1.20175E-04
markov,N:,3,t:,0.245,g:,0.035,pingjunzhi:,1.23855E-04
markov,N:,3,t:,0.245,g:,0.04,pingjunzhi:,1.09353E-04
markov,N:,3,t:,0.245,g:,0.045,pingjunzhi:,1.21466E-04
markov,N:,3,t:,0.245,g:,0.05,pingjunzhi:,1.07309E-04
markov,N:,3,t:,0.245,g:,0.055,pingjunzhi:,1.15307E-04
markov,N:,3,t:,0.245,g:,0.06,pingjunzhi:,1.14631E-04
markov,N:,3,t:,0.245,g:,0.065,pingjunzhi:,9.98285E-05
markov,N:,3,t:,0.245,g:,0.07,pingjunzhi:,1.15570E-04
markov,N:,3,t:,0.245,g:,0.075,pingjunzhi:,1.02396E-04
markov,N:,3,t:,0.245,g:,0.08,pingjunzhi:,1.16467E-04
markov,N:,3,t:,0.245,g:,0.085,pingjunzhi:,1.15538E-04
markov,N:,3,t:,0.245,g:,0.09,pingjunzhi:,1.19826E-04
markov,N:,3,t:,0.245,g:,0.095,pingjunzhi:,1.21238E-04
markov,N:,3,t:,0.245,g:,0.1,pingjunzhi:,1.10669E-04
markov,N:,3,t:,0.245,g:,0.105,pingjunzhi:,1.34494E-04
markov,N:,3,t:,0.245,g:,0.11,pingjunzhi:,1.12297E-04
markov,N:,3,t:,0.245,g:,0.115,pingjunzhi:,1.21875E-04
markov,N:,3,t:,0.245,g:,0.12,pingjunzhi:,1.02430E-04
markov,N:,3,t:,0.245,g:,0.125,pingjunzhi:,1.29517E-04
markov,N:,3,t:,0.245,g:,0.13,pingjunzhi:,1.20221E-04
markov,N:,3,t:,0.245,g:,0.135,pingjunzhi:,1.35558E-04
markov,N:,3,t:,0.245,g:,0.14,pingjunzhi:,1.22675E-04
markov,N:,3,t:,0.245,g:,0.145,pingjunzhi:,1.37592E-04
markov,N:,3,t:,0.245,g:,0.15,pingjunzhi:,1.22893E-04
markov,N:,3,t:,0.245,g:,0.155,pingjunzhi:,1.25639E-04
markov,N:,3,t:,0.245,g:,0.16,pingjunzhi:,1.42612E-04
markov,N:,3,t:,0.245,g:,0.165,pingjunzhi:,1.44699E-04
markov,N:,3,t:,0.245,g:,0.17,pingjunzhi:,1.25005E-04
markov,N:,3,t:,0.245,g:,0.175,pingjunzhi:,1.23914E-04
markov,N:,3,t:,0.245,g:,0.18,pingjunzhi:,1.57995E-04
markov,N:,3,t:,0.245,g:,0.185,pingjunzhi:,1.51197E-04
markov,N:,3,t:,0.245,g:,0.19,pingjunzhi:,1.52975E-04
markov,N:,3,t:,0.245,g:,0.195,pingjunzhi:,1.39878E-04
markov,N:,3,t:,0.245,g:,0.2,pingjunzhi:,1.52391E-04
markov,N:,3,t:,0.245,g:,0.205,pingjunzhi:,1.52242E-04
markov,N:,3,t:,0.245,g:,0.21,pingjunzhi:,1.21617E-04
markov,N:,3,t:,0.245,g:,0.215,pingjunzhi:,1.59675E-04
markov,N:,3,t:,0.245,g:,0.22,pingjunzhi:,1.39558E-04
markov,N:,3,t:,0.245,g:,0.225,pingjunzhi:,1.37314E-04
markov,N:,3,t:,0.245,g:,0.23,pingjunzhi:,1.81578E-04
markov,N:,3,t:,0.245,g:,0.235,pingjunzhi:,1.39124E-04
markov,N:,3,t:,0.245,g:,0.24,pingjunzhi:,1.64162E-04
markov,N:,3,t:,0.245,g:,0.245,pingjunzhi:,1.63616E-04
markov,N:,3,t:,0.245,g:,0.25,pingjunzhi:,1.58837E-04
markov,N:,3,t:,0.245,g:,0.255,pingjunzhi:,1.61614E-04
markov,N:,3,t:,0.245,g:,0.26,pingjunzhi:,1.70725E-04
markov,N:,3,t:,0.245,g:,0.265,pingjunzhi:,1.69205E-04
markov,N:,3,t:,0.245,g:,0.27,pingjunzhi:,1.79174E-04
markov,N:,3,t:,0.245,g:,0.275,pingjunzhi:,1.68074E-04
markov,N:,3,t:,0.245,g:,0.28,pingjunzhi:,1.71771E-04
markov,N:,3,t:,0.245,g:,0.285,pingjunzhi:,1.76755E-04
markov,N:,3,t:,0.245,g:,0.29,pingjunzhi:,1.70337E-04
markov,N:,3,t:,0.245,g:,0.295,pingjunzhi:,1.49126E-04
markov,N:,3,t:,0.245,g:,0.3,pingjunzhi:,1.82971E-04
markov,N:,3,t:,0.245,g:,0.305,pingjunzhi:,1.84277E-04
markov,N:,3,t:,0.245,g:,0.31,pingjunzhi:,1.95952E-04
markov,N:,3,t:,0.245,g:,0.315,pingjunzhi:,1.95046E-04
markov,N:,3,t:,0.245,g:,0.32,pingjunzhi:,1.53999E-04
markov,N:,3,t:,0.245,g:,0.325,pingjunzhi:,1.68220E-04
markov,N:,3,t:,0.245,g:,0.33,pingjunzhi:,2.01077E-04
markov,N:,3,t:,0.245,g:,0.335,pingjunzhi:,1.99714E-04
markov,N:,3,t:,0.245,g:,0.34,pingjunzhi:,2.15943E-04
markov,N:,3,t:,0.245,g:,0.345,pingjunzhi:,1.88502E-04
markov,N:,3,t:,0.245,g:,0.35,pingjunzhi:,2.07394E-04
markov,N:,3,t:,0.245,g:,0.355,pingjunzhi:,1.69960E-04
markov,N:,3,t:,0.245,g:,0.36,pingjunzhi:,1.99764E-04
markov,N:,3,t:,0.245,g:,0.365,pingjunzhi:,2.14838E-04
markov,N:,3,t:,0.245,g:,0.37,pingjunzhi:,2.30046E-04
markov,N:,3,t:,0.245,g:,0.375,pingjunzhi:,2.07437E-04
markov,N:,3,t:,0.245,g:,0.38,pingjunzhi:,2.08108E-04
markov,N:,3,t:,0.245,g:,0.385,pingjunzhi:,2.25168E-04
markov,N:,3,t:,0.245,g:,0.39,pingjunzhi:,2.17472E-04
markov,N:,3,t:,0.245,g:,0.395,pingjunzhi:,1.98235E-04
markov,N:,3,t:,0.245,g:,0.4,pingjunzhi:,1.98410E-04
markov,N:,3,t:,0.25,g:,0,pingjunzhi:,1.09884E-04
markov,N:,3,t:,0.25,g:,0.005,pingjunzhi:,1.20688E-04
markov,N:,3,t:,0.25,g:,0.01,pingjunzhi:,1.13736E-04
markov,N:,3,t:,0.25,g:,0.015,pingjunzhi:,1.16418E-04
markov,N:,3,t:,0.25,g:,0.02,pingjunzhi:,1.02407E-04
markov,N:,3,t:,0.25,g:,0.025,pingjunzhi:,1.03333E-04
markov,N:,3,t:,0.25,g:,0.03,pingjunzhi:,1.05990E-04
markov,N:,3,t:,0.25,g:,0.035,pingjunzhi:,1.25056E-04
markov,N:,3,t:,0.25,g:,0.04,pingjunzhi:,1.05895E-04
markov,N:,3,t:,0.25,g:,0.045,pingjunzhi:,1.22876E-04
markov,N:,3,t:,0.25,g:,0.05,pingjunzhi:,1.35262E-04
markov,N:,3,t:,0.25,g:,0.055,pingjunzhi:,1.25664E-04
markov,N:,3,t:,0.25,g:,0.06,pingjunzhi:,1.22761E-04
markov,N:,3,t:,0.25,g:,0.065,pingjunzhi:,1.06140E-04
markov,N:,3,t:,0.25,g:,0.07,pingjunzhi:,1.15903E-04
markov,N:,3,t:,0.25,g:,0.075,pingjunzhi:,1.20445E-04
markov,N:,3,t:,0.25,g:,0.08,pingjunzhi:,1.30614E-04
markov,N:,3,t:,0.25,g:,0.085,pingjunzhi:,1.28803E-04
markov,N:,3,t:,0.25,g:,0.09,pingjunzhi:,1.03630E-04
markov,N:,3,t:,0.25,g:,0.095,pingjunzhi:,1.10050E-04
markov,N:,3,t:,0.25,g:,0.1,pingjunzhi:,1.39116E-04
markov,N:,3,t:,0.25,g:,0.105,pingjunzhi:,1.13436E-04
markov,N:,3,t:,0.25,g:,0.11,pingjunzhi:,1.18890E-04
markov,N:,3,t:,0.25,g:,0.115,pingjunzhi:,1.29547E-04
markov,N:,3,t:,0.25,g:,0.12,pingjunzhi:,1.32966E-04
markov,N:,3,t:,0.25,g:,0.125,pingjunzhi:,1.39253E-04
markov,N:,3,t:,0.25,g:,0.13,pingjunzhi:,1.36414E-04
markov,N:,3,t:,0.25,g:,0.135,pingjunzhi:,1.26003E-04
markov,N:,3,t:,0.25,g:,0.14,pingjunzhi:,1.31145E-04
markov,N:,3,t:,0.25,g:,0.145,pingjunzhi:,1.38038E-04
markov,N:,3,t:,0.25,g:,0.15,pingjunzhi:,1.35797E-04
markov,N:,3,t:,0.25,g:,0.155,pingjunzhi:,1.44382E-04
markov,N:,3,t:,0.25,g:,0.16,pingjunzhi:,1.14698E-04
markov,N:,3,t:,0.25,g:,0.165,pingjunzhi:,1.45198E-04
markov,N:,3,t:,0.25,g:,0.17,pingjunzhi:,1.49291E-04
markov,N:,3,t:,0.25,g:,0.175,pingjunzhi:,1.37751E-04
markov,N:,3,t:,0.25,g:,0.18,pingjunzhi:,1.39339E-04
markov,N:,3,t:,0.25,g:,0.185,pingjunzhi:,1.45080E-04
markov,N:,3,t:,0.25,g:,0.19,pingjunzhi:,1.39692E-04
markov,N:,3,t:,0.25,g:,0.195,pingjunzhi:,1.41485E-04
markov,N:,3,t:,0.25,g:,0.2,pingjunzhi:,1.56269E-04
markov,N:,3,t:,0.25,g:,0.205,pingjunzhi:,1.40023E-04
markov,N:,3,t:,0.25,g:,0.21,pingjunzhi:,1.46588E-04
markov,N:,3,t:,0.25,g:,0.215,pingjunzhi:,1.75104E-04
markov,N:,3,t:,0.25,g:,0.22,pingjunzhi:,1.29468E-04
markov,N:,3,t:,0.25,g:,0.225,pingjunzhi:,1.52913E-04
markov,N:,3,t:,0.25,g:,0.23,pingjunzhi:,1.64091E-04
markov,N:,3,t:,0.25,g:,0.235,pingjunzhi:,1.71959E-04
markov,N:,3,t:,0.25,g:,0.24,pingjunzhi:,1.48244E-04
markov,N:,3,t:,0.25,g:,0.245,pingjunzhi:,1.52871E-04
markov,N:,3,t:,0.25,g:,0.25,pingjunzhi:,1.48758E-04
markov,N:,3,t:,0.25,g:,0.255,pingjunzhi:,1.80708E-04
markov,N:,3,t:,0.25,g:,0.26,pingjunzhi:,1.68540E-04
markov,N:,3,t:,0.25,g:,0.265,pingjunzhi:,1.72069E-04
markov,N:,3,t:,0.25,g:,0.27,pingjunzhi:,1.52505E-04
markov,N:,3,t:,0.25,g:,0.275,pingjunzhi:,1.78442E-04
markov,N:,3,t:,0.25,g:,0.28,pingjunzhi:,1.79093E-04
markov,N:,3,t:,0.25,g:,0.285,pingjunzhi:,1.86756E-04
markov,N:,3,t:,0.25,g:,0.29,pingjunzhi:,1.57739E-04
markov,N:,3,t:,0.25,g:,0.295,pingjunzhi:,1.94824E-04
markov,N:,3,t:,0.25,g:,0.3,pingjunzhi:,1.95283E-04
markov,N:,3,t:,0.25,g:,0.305,pingjunzhi:,1.86327E-04
markov,N:,3,t:,0.25,g:,0.31,pingjunzhi:,1.84453E-04
markov,N:,3,t:,0.25,g:,0.315,pingjunzhi:,1.92408E-04
markov,N:,3,t:,0.25,g:,0.32,pingjunzhi:,1.85302E-04
markov,N:,3,t:,0.25,g:,0.325,pingjunzhi:,1.96619E-04
markov,N:,3,t:,0.25,g:,0.33,pingjunzhi:,1.85267E-04
markov,N:,3,t:,0.25,g:,0.335,pingjunzhi:,1.90881E-04
markov,N:,3,t:,0.25,g:,0.34,pingjunzhi:,2.12749E-04
markov,N:,3,t:,0.25,g:,0.345,pingjunzhi:,2.14073E-04
markov,N:,3,t:,0.25,g:,0.35,pingjunzhi:,1.85565E-04
markov,N:,3,t:,0.25,g:,0.355,pingjunzhi:,2.25913E-04
markov,N:,3,t:,0.25,g:,0.36,pingjunzhi:,1.92173E-04
markov,N:,3,t:,0.25,g:,0.365,pingjunzhi:,1.94104E-04
markov,N:,3,t:,0.25,g:,0.37,pingjunzhi:,1.94183E-04
markov,N:,3,t:,0.25,g:,0.375,pingjunzhi:,2.04662E-04
markov,N:,3,t:,0.25,g:,0.38,pingjunzhi:,2.17261E-04
markov,N:,3,t:,0.25,g:,0.385,pingjunzhi:,2.13394E-04
markov,N:,3,t:,0.25,g:,0.39,pingjunzhi:,2.13254E-04
markov,N:,3,t:,0.25,g:,0.395,pingjunzhi:,2.14348E-04
markov,N:,3,t:,0.25,g:,0.4,pingjunzhi:,2.52212E-04
markov,N:,3,t:,0.255,g:,0,pingjunzhi:,1.34318E-04
markov,N:,3,t:,0.255,g:,0.005,pingjunzhi:,1.18857E-04
markov,N:,3,t:,0.255,g:,0.01,pingjunzhi:,1.15238E-04
markov,N:,3,t:,0.255,g:,0.015,pingjunzhi:,1.10231E-04
markov,N:,3,t:,0.255,g:,0.02,pingjunzhi:,1.27148E-04
markov,N:,3,t:,0.255,g:,0.025,pingjunzhi:,1.18529E-04
markov,N:,3,t:,0.255,g:,0.03,pingjunzhi:,1.19672E-04
markov,N:,3,t:,0.255,g:,0.035,pingjunzhi:,1.42784E-04
markov,N:,3,t:,0.255,g:,0.04,pingjunzhi:,1.26204E-04
markov,N:,3,t:,0.255,g:,0.045,pingjunzhi:,1.19601E-04
markov,N:,3,t:,0.255,g:,0.05,pingjunzhi:,1.33355E-04
markov,N:,3,t:,0.255,g:,0.055,pingjunzhi:,1.13442E-04
markov,N:,3,t:,0.255,g:,0.06,pingjunzhi:,1.24979E-04
markov,N:,3,t:,0.255,g:,0.065,pingjunzhi:,1.31695E-04
markov,N:,3,t:,0.255,g:,0.07,pingjunzhi:,1.13292E-04
markov,N:,3,t:,0.255,g:,0.075,pingjunzhi:,1.30812E-04
markov,N:,3,t:,0.255,g:,0.08,pingjunzhi:,1.35417E-04
markov,N:,3,t:,0.255,g:,0.085,pingjunzhi:,1.32337E-04
markov,N:,3,t:,0.255,g:,0.09,pingjunzhi:,1.16548E-04
markov,N:,3,t:,0.255,g:,0.095,pingjunzhi:,1.19251E-04
markov,N:,3,t:,0.255,g:,0.1,pingjunzhi:,1.24330E-04
markov,N:,3,t:,0.255,g:,0.105,pingjunzhi:,1.32512E-04
markov,N:,3,t:,0.255,g:,0.11,pingjunzhi:,1.28604E-04
markov,N:,3,t:,0.255,g:,0.115,pingjunzhi:,1.15935E-04
markov,N:,3,t:,0.255,g:,0.12,pingjunzhi:,1.22270E-04
markov,N:,3,t:,0.255,g:,0.125,pingjunzhi:,1.21555E-04
markov,N:,3,t:,0.255,g:,0.13,pingjunzhi:,1.24424E-04
markov,N:,3,t:,0.255,g:,0.135,pingjunzhi:,1.44378E-04
markov,N:,3,t:,0.255,g:,0.14,pingjunzhi:,1.30552E-04
markov,N:,3,t:,0.255,g:,0.145,pingjunzhi:,1.37954E-04
markov,N:,3,t:,0.255,g:,0.15,pingjunzhi:,1.36190E-04
markov,N:,3,t:,0.255,g:,0.155,pingjunzhi:,1.41346E-04
markov,N:,3,t:,0.255,g:,0.16,pingjunzhi:,1.55222E-04
markov,N:,3,t:,0.255,g:,0.165,pingjunzhi:,1.39809E-04
markov,N:,3,t:,0.255,g:,0.17,pingjunzhi:,1.32247E-04
markov,N:,3,t:,0.255,g:,0.175,pingjunzhi:,1.36768E-04
markov,N:,3,t:,0.255,g:,0.18,pingjunzhi:,1.69064E-04
markov,N:,3,t:,0.255,g:,0.185,pingjunzhi:,1.41602E-04
markov,N:,3,t:,0.255,g:,0.19,pingjunzhi:,1.28389E-04
markov,N:,3,t:,0.255,g:,0.195,pingjunzhi:,1.37425E-04
